  0.00000000E+00 -0.68078402E+01
  0.28928109E-01 -0.68050806E+01
  0.57856218E-01 -0.67968218E+01
  0.86784327E-01 -0.67831196E+01
  0.11571244E+00 -0.67640535E+01
  0.14464055E+00 -0.67397095E+01
  0.17356865E+00 -0.67101614E+01
  0.20249676E+00 -0.66754526E+01
  0.23142487E+00 -0.66355854E+01
  0.26035298E+00 -0.65905167E+01
  0.28928109E+00 -0.65401644E+01
  0.31820920E+00 -0.64844217E+01
  0.34713731E+00 -0.64231784E+01
  0.37606542E+00 -0.63563454E+01
  0.40499353E+00 -0.62838770E+01
  0.43392164E+00 -0.62057897E+01
  0.46284975E+00 -0.61221706E+01
  0.49177786E+00 -0.60331756E+01
  0.52070596E+00 -0.59390168E+01
  0.54963407E+00 -0.58399385E+01
  0.57856218E+00 -0.57361880E+01
  0.60749029E+00 -0.56279824E+01
  0.63641840E+00 -0.55154789E+01
  0.66534651E+00 -0.53987526E+01
  0.69427462E+00 -0.52777841E+01
  0.72320273E+00 -0.51524616E+01
  0.75213084E+00 -0.50225950E+01
  0.78105895E+00 -0.48879418E+01
  0.80998706E+00 -0.47482418E+01
  0.83891517E+00 -0.46032563E+01
  0.86784327E+00 -0.44528071E+01
  0.89677138E+00 -0.42968109E+01
  0.92569949E+00 -0.41353025E+01
  0.95462760E+00 -0.39684437E+01
  0.98355571E+00 -0.37965141E+01
  0.10124838E+01 -0.36198841E+01
  0.10414119E+01 -0.34389744E+01
  0.10703400E+01 -0.32542082E+01
  0.10992681E+01 -0.30659658E+01
  0.11281963E+01 -0.28745512E+01
  0.11571244E+01 -0.26801763E+01
  0.11863462E+01 -0.26814534E+01
  0.12155680E+01 -0.26853576E+01
  0.12447898E+01 -0.26921039E+01
  0.12740116E+01 -0.27020379E+01
  0.13032334E+01 -0.27156193E+01
  0.13324552E+01 -0.27334021E+01
  0.13616770E+01 -0.27560129E+01
  0.13908988E+01 -0.27841289E+01
  0.14201206E+01 -0.28184555E+01
  0.14493424E+01 -0.28596983E+01
  0.14785642E+01 -0.29085312E+01
  0.15077860E+01 -0.29655534E+01
  0.15370078E+01 -0.30312393E+01
  0.15662296E+01 -0.31058844E+01
  0.15662296E+01 -0.31058844E+01
  0.15954514E+01 -0.31895554E+01
  0.16246732E+01 -0.32820571E+01
  0.16538950E+01 -0.33829249E+01
  0.16831168E+01 -0.34914470E+01
  0.17123386E+01 -0.36067145E+01
  0.17415604E+01 -0.37276879E+01
  0.17707822E+01 -0.38532694E+01
  0.18000040E+01 -0.39823684E+01
  0.18292258E+01 -0.41139529E+01
  0.18584476E+01 -0.42470822E+01
  0.18876694E+01 -0.43809231E+01
  0.19168912E+01 -0.45147501E+01
  0.19461130E+01 -0.46479351E+01
  0.19753349E+01 -0.47799301E+01
  0.20045567E+01 -0.49102482E+01
  0.20337785E+01 -0.50384448E+01
  0.20630003E+01 -0.51641025E+01
  0.20922221E+01 -0.52868215E+01
  0.21214439E+01 -0.54062150E+01
  0.21506657E+01 -0.55219110E+01
  0.21798875E+01 -0.56335577E+01
  0.22091093E+01 -0.57408321E+01
  0.22383311E+01 -0.58434496E+01
  0.22675529E+01 -0.59411729E+01
  0.22967747E+01 -0.60338184E+01
  0.23259965E+01 -0.61212585E+01
  0.23552183E+01 -0.62034201E+01
  0.23844401E+01 -0.62802784E+01
  0.24136619E+01 -0.63518472E+01
  0.24428837E+01 -0.64181658E+01
  0.24721055E+01 -0.64792852E+01
  0.25013273E+01 -0.65352542E+01
  0.25305491E+01 -0.65861074E+01
  0.25597709E+01 -0.66318564E+01
  0.25889927E+01 -0.66724851E+01
  0.26182145E+01 -0.67079487E+01
  0.26474363E+01 -0.67381787E+01
  0.26766581E+01 -0.67630895E+01
  0.27058799E+01 -0.67825895E+01
  0.27351017E+01 -0.67965914E+01
  0.27643235E+01 -0.68050239E+01
  0.27935453E+01 -0.68078402E+01
  0.28221767E+01 -0.68051364E+01
  0.28508081E+01 -0.67970386E+01
  0.28794395E+01 -0.67835858E+01
  0.29080709E+01 -0.67648385E+01
  0.29367024E+01 -0.67408714E+01
  0.29653338E+01 -0.67117663E+01
  0.29939652E+01 -0.66776037E+01
  0.30225966E+01 -0.66384567E+01
  0.30512280E+01 -0.65943863E+01
  0.30798594E+01 -0.65454396E+01
  0.31084908E+01 -0.64916511E+01
  0.31371222E+01 -0.64330469E+01
  0.31657536E+01 -0.63696510E+01
  0.31943850E+01 -0.63014937E+01
  0.32230164E+01 -0.62286200E+01
  0.32516478E+01 -0.61510989E+01
  0.32802792E+01 -0.60690315E+01
  0.33089106E+01 -0.59825587E+01
  0.33375420E+01 -0.58918688E+01
  0.33661734E+01 -0.57972047E+01
  0.33948048E+01 -0.56988731E+01
  0.34234362E+01 -0.55972570E+01
  0.34520676E+01 -0.54928332E+01
  0.34806990E+01 -0.53861975E+01
  0.35093304E+01 -0.52780995E+01
  0.35379618E+01 -0.51694903E+01
  0.35665932E+01 -0.50615831E+01
  0.35952246E+01 -0.49559281E+01
  0.36238560E+01 -0.48544956E+01
  0.36524874E+01 -0.47597527E+01
  0.36811188E+01 -0.46747013E+01
  0.37097502E+01 -0.46028164E+01
  0.37383816E+01 -0.45478026E+01
  0.37670130E+01 -0.45131061E+01
  0.37956444E+01 -0.45012325E+01
  0.38248662E+01 -0.44987322E+01
  0.38540880E+01 -0.44912032E+01
  0.38833098E+01 -0.44785642E+01
  0.39125316E+01 -0.44606908E+01
  0.39417534E+01 -0.44374305E+01
  0.39709753E+01 -0.44086214E+01
  0.40001971E+01 -0.43741126E+01
  0.40294189E+01 -0.43337832E+01
  0.40586407E+01 -0.42875592E+01
  0.40878625E+01 -0.42354247E+01
  0.41170843E+01 -0.41774275E+01
  0.41463061E+01 -0.41136789E+01
  0.41755279E+01 -0.40443473E+01
  0.42047497E+01 -0.39696473E+01
  0.42339715E+01 -0.38898273E+01
  0.42631933E+01 -0.38051553E+01
  0.42924151E+01 -0.37159081E+01
  0.43216369E+01 -0.36223629E+01
  0.43508587E+01 -0.35247947E+01
  0.43800805E+01 -0.34234805E+01
  0.44093023E+01 -0.33187088E+01
  0.44385241E+01 -0.32107963E+01
  0.44677459E+01 -0.31001093E+01
  0.44969677E+01 -0.29870880E+01
  0.45261895E+01 -0.28722736E+01
  0.45554113E+01 -0.27563368E+01
  0.45846331E+01 -0.26401287E+01
  0.46138549E+01 -0.25307228E+01
  0.46427830E+01 -0.25315790E+01
  0.46717111E+01 -0.25341033E+01
  0.47006392E+01 -0.25381724E+01
